Date,Time,Source IP,Destination IP,Protocol,Packet Size
04/10/2024,14:31:52,N/A,N/A,N/A,990
04/10/2024,14:31:52,N/A,N/A,N/A,113
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,N/A,N/A,N/A,1042
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,N/A,N/A,N/A,1374
04/10/2024,14:31:52,192.168.146.5,192.168.146.25,17,98
04/10/2024,14:31:52,192.168.146.5,192.168.146.25,17,98
04/10/2024,14:31:52,192.168.146.5,192.168.146.25,17,98
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,142.250.193.174,192.168.146.5,17,66
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,N/A,N/A,N/A,74
04/10/2024,14:31:52,192.168.146.25,192.168.146.5,17,126
04/10/2024,14:31:52,192.168.146.25,192.168.146.5,17,114
04/10/2024,14:31:52,192.168.146.25,192.168.146.5,17,148
04/10/2024,14:31:53,N/A,N/A,N/A,74
04/10/2024,14:31:53,N/A,N/A,N/A,484
04/10/2024,14:31:53,N/A,N/A,N/A,169
04/10/2024,14:31:53,N/A,N/A,N/A,105
04/10/2024,14:31:53,N/A,N/A,N/A,74
04/10/2024,14:31:53,N/A,N/A,N/A,109
04/10/2024,14:31:53,N/A,N/A,N/A,74
04/10/2024,14:31:53,N/A,N/A,N/A,635
04/10/2024,14:31:53,N/A,N/A,N/A,159
04/10/2024,14:31:53,N/A,N/A,N/A,105
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,82
04/10/2024,14:31:53,N/A,N/A,N/A,379
04/10/2024,14:31:53,N/A,N/A,N/A,2674
04/10/2024,14:31:53,N/A,N/A,N/A,238
04/10/2024,14:31:53,N/A,N/A,N/A,105
04/10/2024,14:31:53,N/A,N/A,N/A,74
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,1292
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,1292
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,346
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,988
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,163
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,67
04/10/2024,14:31:53,192.168.146.5,142.250.195.106,17,73
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,67
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,67
04/10/2024,14:31:53,142.250.195.106,192.168.146.5,17,70
04/10/2024,14:31:53,192.168.146.5,142.250.195.106,17,74
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,772
04/10/2024,14:31:53,N/A,N/A,N/A,651
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:53,N/A,N/A,N/A,880
04/10/2024,14:31:53,N/A,N/A,N/A,1374
04/10/2024,14:31:54,192.168.146.5,142.250.195.106,17,71
04/10/2024,14:31:54,N/A,N/A,N/A,1374
04/10/2024,14:31:54,142.250.195.106,192.168.146.5,17,66
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,192.168.146.5,142.250.195.106,17,71
04/10/2024,14:31:54,142.250.195.106,192.168.146.5,17,1288
04/10/2024,14:31:54,142.250.195.106,192.168.146.5,17,253
04/10/2024,14:31:54,142.250.195.106,192.168.146.5,17,126
04/10/2024,14:31:54,192.168.146.5,142.250.195.106,17,77
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,192.168.146.5,142.250.195.106,17,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,158
04/10/2024,14:31:54,N/A,N/A,N/A,8614
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,1294
04/10/2024,14:31:54,N/A,N/A,N/A,1294
04/10/2024,14:31:54,N/A,N/A,N/A,1294
04/10/2024,14:31:54,N/A,N/A,N/A,3734
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,42
04/10/2024,14:31:54,N/A,N/A,N/A,42
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,142.250.195.106,192.168.146.5,17,65
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,86
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,2514
04/10/2024,14:31:54,N/A,N/A,N/A,643
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,1294
04/10/2024,14:31:54,N/A,N/A,N/A,296
04/10/2024,14:31:54,N/A,N/A,N/A,105
04/10/2024,14:31:54,N/A,N/A,N/A,113
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,N/A,N/A,N/A,113
04/10/2024,14:31:54,N/A,N/A,N/A,74
04/10/2024,14:31:54,192.168.146.5,142.250.193.142,17,1292
04/10/2024,14:31:54,192.168.146.5,142.250.193.142,17,1292
04/10/2024,14:31:54,N/A,N/A,N/A,366
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,82
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,N/A,N/A,N/A,377
04/10/2024,14:31:55,N/A,N/A,N/A,2514
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,N/A,N/A,N/A,2514
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,N/A,N/A,N/A,7394
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,N/A,N/A,N/A,3734
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,N/A,N/A,N/A,4954
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,N/A,N/A,N/A,2514
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,N/A,N/A,N/A,2514
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,864
04/10/2024,14:31:55,N/A,N/A,N/A,7394
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,192.168.146.5,142.250.193.142,17,206
04/10/2024,14:31:55,N/A,N/A,N/A,1294
04/10/2024,14:31:55,N/A,N/A,N/A,81
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,N/A,N/A,N/A,74
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,987
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,163
04/10/2024,14:31:55,192.168.146.5,142.250.193.142,17,73
04/10/2024,14:31:55,192.168.146.5,192.168.146.25,17,77
04/10/2024,14:31:55,192.168.146.5,192.168.146.25,17,77
04/10/2024,14:31:55,192.168.146.5,192.168.146.25,17,77
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,66
04/10/2024,14:31:55,192.168.146.25,192.168.146.5,17,105
04/10/2024,14:31:55,192.168.146.25,192.168.146.5,17,93
04/10/2024,14:31:55,192.168.146.25,192.168.146.5,17,102
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,82
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1257
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,81
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,210
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,198
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,991
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,163
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,73
04/10/2024,14:31:55,N/A,N/A,N/A,86
04/10/2024,14:31:55,N/A,N/A,N/A,86
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,527
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1288
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,65
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,73
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,909
04/10/2024,14:31:55,142.250.195.67,192.168.146.5,17,1292
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,73
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,73
04/10/2024,14:31:55,192.168.146.5,142.250.195.67,17,74
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,458
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1288
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,192.168.146.5,142.250.193.142,17,77
04/10/2024,14:31:55,192.168.146.5,142.250.193.142,17,73
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,192.168.146.5,142.250.193.142,17,73
04/10/2024,14:31:55,192.168.146.5,142.250.193.142,17,73
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,192.168.146.5,142.250.193.142,17,76
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:55,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,192.168.146.5,142.250.193.142,17,76
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1285
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,192.168.146.5,142.250.193.142,17,75
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,1292
04/10/2024,14:31:56,142.250.193.142,192.168.146.5,17,67
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,478
04/10/2024,14:31:56,N/A,N/A,N/A,86
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,113
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,484
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,86
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,152
04/10/2024,14:31:56,N/A,N/A,N/A,1214
04/10/2024,14:31:56,N/A,N/A,N/A,113
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,113
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,513
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,1374
04/10/2024,14:31:56,N/A,N/A,N/A,285
04/10/2024,14:31:56,N/A,N/A,N/A,157
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:31:56,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:31:56,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,74
04/10/2024,14:31:56,N/A,N/A,N/A,175
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,192.168.146.5,64.233.170.84,17,695
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,192.168.146.5,142.250.182.78,17,696
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,700
04/10/2024,14:31:57,N/A,N/A,N/A,126
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,105
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,192.168.146.25,192.168.146.5,17,103
04/10/2024,14:31:57,64.233.170.84,192.168.146.5,17,73
04/10/2024,14:31:57,142.250.182.78,192.168.146.5,17,71
04/10/2024,14:31:57,192.168.146.25,192.168.146.5,17,107
04/10/2024,14:31:57,192.168.146.25,192.168.146.5,17,117
04/10/2024,14:31:57,N/A,N/A,N/A,86
04/10/2024,14:31:57,64.233.170.84,192.168.146.5,17,1228
04/10/2024,14:31:57,192.168.146.5,142.250.182.78,17,74
04/10/2024,14:31:57,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:31:57,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:31:57,192.168.146.5,192.168.146.25,17,75
04/10/2024,14:31:57,142.250.182.78,192.168.146.5,17,1292
04/10/2024,14:31:57,142.250.182.78,192.168.146.5,17,1288
04/10/2024,14:31:57,142.250.182.78,192.168.146.5,17,1292
04/10/2024,14:31:57,142.250.182.78,192.168.146.5,17,1292
04/10/2024,14:31:57,142.250.182.78,192.168.146.5,17,1292
04/10/2024,14:31:57,142.250.182.78,192.168.146.5,17,1292
04/10/2024,14:31:57,142.250.182.78,192.168.146.5,17,67
04/10/2024,14:31:57,192.168.146.25,192.168.146.5,17,103
04/10/2024,14:31:57,192.168.146.5,64.233.170.84,17,72
04/10/2024,14:31:57,N/A,N/A,N/A,86
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,1374
04/10/2024,14:31:57,N/A,N/A,N/A,802
04/10/2024,14:31:57,192.168.146.25,192.168.146.5,17,91
04/10/2024,14:31:57,192.168.146.25,192.168.146.5,17,100
04/10/2024,14:31:57,N/A,N/A,N/A,1262
04/10/2024,14:31:57,N/A,N/A,N/A,86
04/10/2024,14:31:57,64.233.170.84,192.168.146.5,17,66
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,1374
04/10/2024,14:31:57,N/A,N/A,N/A,149
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,138
04/10/2024,14:31:57,N/A,N/A,N/A,166
04/10/2024,14:31:57,N/A,N/A,N/A,662
04/10/2024,14:31:57,192.168.146.5,192.168.146.25,17,80
04/10/2024,14:31:57,192.168.146.5,192.168.146.25,17,80
04/10/2024,14:31:57,192.168.146.5,192.168.146.25,17,80
04/10/2024,14:31:57,N/A,N/A,N/A,602
04/10/2024,14:31:57,N/A,N/A,N/A,105
04/10/2024,14:31:57,N/A,N/A,N/A,105
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,1331
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,N/A,N/A,N/A,1374
04/10/2024,14:31:57,N/A,N/A,N/A,1374
04/10/2024,14:31:57,N/A,N/A,N/A,1374
04/10/2024,14:31:57,N/A,N/A,N/A,522
04/10/2024,14:31:57,N/A,N/A,N/A,105
04/10/2024,14:31:57,N/A,N/A,N/A,74
04/10/2024,14:31:57,192.168.146.5,64.233.170.84,17,71
04/10/2024,14:31:57,N/A,N/A,N/A,105
04/10/2024,14:31:57,N/A,N/A,N/A,86
04/10/2024,14:31:57,142.250.77.99,192.168.146.5,17,82
04/10/2024,14:31:57,142.250.77.99,192.168.146.5,17,1292
04/10/2024,14:31:58,192.168.146.25,192.168.146.5,17,167
04/10/2024,14:31:58,192.168.146.5,172.64.148.188,6,66
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,519
04/10/2024,14:31:58,N/A,N/A,N/A,74
04/10/2024,14:31:58,N/A,N/A,N/A,74
04/10/2024,14:31:58,N/A,N/A,N/A,74
04/10/2024,14:31:58,172.64.148.188,192.168.146.5,6,66
04/10/2024,14:31:58,N/A,N/A,N/A,74
04/10/2024,14:31:58,N/A,N/A,N/A,158
04/10/2024,14:31:58,N/A,N/A,N/A,1294
04/10/2024,14:31:58,N/A,N/A,N/A,74
04/10/2024,14:31:58,N/A,N/A,N/A,1294
04/10/2024,14:31:58,N/A,N/A,N/A,6174
04/10/2024,14:31:58,N/A,N/A,N/A,74
04/10/2024,14:31:58,N/A,N/A,N/A,1294
04/10/2024,14:31:58,N/A,N/A,N/A,2514
04/10/2024,14:31:58,N/A,N/A,N/A,74
04/10/2024,14:31:58,142.250.77.99,192.168.146.5,17,163
04/10/2024,14:31:58,142.250.77.99,192.168.146.5,17,67
04/10/2024,14:31:58,142.250.77.99,192.168.146.5,17,67
04/10/2024,14:31:58,192.168.146.5,142.250.77.99,17,74
04/10/2024,14:31:58,N/A,N/A,N/A,74
04/10/2024,14:31:58,172.64.148.188,192.168.146.5,6,54
04/10/2024,14:31:58,172.64.148.188,192.168.146.5,6,54
04/10/2024,14:31:58,172.64.148.188,192.168.146.5,6,1404
04/10/2024,14:31:58,172.64.148.188,192.168.146.5,6,79
04/10/2024,14:31:58,192.168.146.5,172.64.148.188,6,54
04/10/2024,14:31:58,172.64.148.188,192.168.146.5,6,54
04/10/2024,14:31:58,172.64.148.188,192.168.146.5,6,575
04/10/2024,14:31:58,192.168.146.5,172.64.148.188,6,85
04/10/2024,14:31:58,172.64.148.188,192.168.146.5,6,54
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1249
04/10/2024,14:31:58,N/A,N/A,N/A,86
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1374
04/10/2024,14:31:58,N/A,N/A,N/A,1257
